Ensembl.ID.supplied.by.Ensembl.	NCBI.Gene.ID.supplied.by.NCBI.	Approved.symbol	UniProt.ID.supplied.by.UniProt.	X0Gene	logFC	P.Value	adj.P.Val
ENSG00000005981	51666	ASB4	Q9Y574	X114.ENSG00000005981	0.0170287878787879	0.345140504091246	1
ENSG00000006007	51573	GDE1	Q9NZC3	X115.ENSG00000006007	0.180191666666667	0.213323996200738	1
ENSG00000006015	55049	REX1BD	Q96EN9	X116.ENSG00000006015	-0.0016393939393944	0.990543963749004	1
ENSG00000006016	9244	CRLF1	O75462	X117.ENSG00000006016	-0.404647727272728	0.0201298545141606	1
ENSG00000006025	114881	OSBPL7	Q9BZF2	X118.ENSG00000006025	0.0197598484848483	0.900608351533541	1
ENSG00000006042	26022	TMEM98	Q9Y2Y6	X119.ENSG00000006042	0.00921363636363634	0.920888451225369	1
ENSG00000006047	51087	YBX2	Q9Y2T7	X120.ENSG00000006047	-0.0656439393939394	0.583655745856316	1
ENSG00000006059	3883	KRT33A	O76009	X121.ENSG00000006059	0	1	1
ENSG00000006062	9020	MAP3K14	Q99558	X122.ENSG00000006062	0.06915606060606	0.611291849160628	1
ENSG00000006071	6833	ABCC8	Q09428	X123.ENSG00000006071	0.0118530303030303	0.882936622391151	1
ENSG00000006116	10368	CACNG3	O60359	X124.ENSG00000006116	0.0164090909090909	0.238732723862676	1
ENSG00000006118	54972	TMEM132A	Q24JP5	X125.ENSG00000006118	-0.029408333333333	0.928115512296562	1
ENSG00000006125	163	AP2B1	P63010	X126.ENSG00000006125	0.217041666666666	0.0156814809181749	1
ENSG00000006128	6863	TAC1	P20366	X127.ENSG00000006128	0.0886916666666667	0.3359113873629	1
ENSG00000006194	10127	ZNF263	O14978	X128.ENSG00000006194	-0.00751742424242407	0.936496453651385	1
ENSG00000006210	6376	CX3CL1	P78423	X129.ENSG00000006210	0.0662454545454546	0.316535085197674	1
ENSG00000006282	64847	SPATA20	Q8TB22	X130.ENSG00000006282	0.000770454545454526	0.998264894024552	1
ENSG00000006283	8913	CACNA1G	O43497	X131.ENSG00000006283	-0.0701098484848485	0.54093150310095	1
ENSG00000006327	51330	TNFRSF12A	Q9NP84	X132.ENSG00000006327	0.140811363636364	0.793398195502536	1
ENSG00000006377	1750	DLX6	P56179	X133.ENSG00000006377	0.0493106060606061	0.177419798702865	1
ENSG00000006432	4293	MAP3K9	P80192	X134.ENSG00000006432	-0.350238636363637	0.0995078978737561	1
ENSG00000006451	5898	RALA	P11233	X135.ENSG00000006451	-0.041431818181819	0.849000216053242	1
ENSG00000006453	55971	BAIAP2L1	Q9UHR4	X136.ENSG00000006453	0.178877272727273	0.375107370976501	1
ENSG00000006459	80853	KDM7A	Q6ZMT4	X137.ENSG00000006459	-0.00734469696969777	0.955730422904872	1
ENSG00000006468	2115	ETV1	P50549	X138.ENSG00000006468	0.0107439393939393	0.926550349846872	1
ENSG00000006530	55750	AGK	Q53H12	X139.ENSG00000006530	0.0257696969696969	0.845697403284946	1
ENSG00000006534	221	ALDH3B1	P43353	X140.ENSG00000006534	0.31643409090909	0.319468326928168	1
ENSG00000006555	55001	TTC22	Q5TAA0	X141.ENSG00000006555	0.174640909090909	0.499766625682867	1
ENSG00000006576	57157	PHTF2	Q8N3S3	X142.ENSG00000006576	0.131840151515151	0.217587213562646	1
ENSG00000006606	10344	CCL26	Q9Y258	X143.ENSG00000006606	-0.0213075757575758	0.806927484162265	1
ENSG00000006607	9855	FARP2	O94887	X144.ENSG00000006607	0.0310939393939394	0.828253525675526	1
ENSG00000006611	10083	USH1C	Q9Y6N9	X145.ENSG00000006611	0.019475	0.344483312409524	1
ENSG00000006625	79017	GGCT	O75223	X146.ENSG00000006625	0.194349242424242	0.258782137957016	1
ENSG00000006634	10926	DBF4	Q9UBU7	X147.ENSG00000006634	-0.137703030303031	0.454461785797158	1
ENSG00000006638	6915	TBXA2R	P21731	X148.ENSG00000006638	-0.244877272727273	0.217931059387552	1
ENSG00000006652	3475	IFRD1	O00458	X149.ENSG00000006652	-0.279712121212121	0.1962403089237	1
ENSG00000006659	56891	LGALS14	Q8TCE9	X150.ENSG00000006659	0.128641666666667	0.525995888353071	1
ENSG00000006695	1352	COX10	Q12887	X151.ENSG00000006695	-0.0014265151515156	0.994027094466693	1
ENSG00000006704	9569	GTF2IRD1	Q9UHL9	X152.ENSG00000006704	-0.123212121212121	0.526531306914594	1
ENSG00000006712	54623	PAF1	Q8N7H5	X153.ENSG00000006712	-0.344162878787878	0.108976856307403	1
ENSG00000006715	27072	VPS41	P49754	X154.ENSG00000006715	0.050131818181818	0.822811519961157	1
ENSG00000006740	9912	ARHGAP44	Q17R89	X155.ENSG00000006740	0.0610053030303029	0.577968654718181	1
ENSG00000006744	60528	ELAC2	Q9BQ52	X156.ENSG00000006744	-0.0624143939393937	0.656006703929659	1
ENSG00000006747	85477	SCIN	Q9Y6U3	X157.ENSG00000006747	0.121237878787879	0.395694237633172	1
ENSG00000006756	414	ARSD	P51689	X158.ENSG00000006756	0.0977856060606059	0.759402460434645	1
ENSG00000006757	8228	PNPLA4	P41247	X159.ENSG00000006757	0.0534204545454544	0.859503718225439	1
ENSG00000006788	8735	MYH13	Q9UKX3	X160.ENSG00000006788	0.00845833333333334	0.313568572998801	1
ENSG00000006831	79602	ADIPOR2	Q86V24	X161.ENSG00000006831	0.205337878787878	0.153507194000793	1
ENSG00000006837	51265	CDKL3	Q8IVW4	X162.ENSG00000006837	-0.036910606060606	0.768439570222295	1
ENSG00000007001	151531	UPP2	O95045	X163.ENSG00000007001	0.149699242424242	0.0272288628425294	1
ENSG00000007038	10942	PRSS21	Q9Y6M0	X164.ENSG00000007038	0.0137598484848484	0.972992696943836	1
ENSG00000007047	57787	MARK4	Q96L34	X165.ENSG00000007047	0.108716666666667	0.387110114634014	1
ENSG00000007062	8842	PROM1	O43490	X166.ENSG00000007062	0.00587878787878787	0.945535458124045	1
ENSG00000007080	115098	CCDC124	Q96CT7	X167.ENSG00000007080	-0.0580227272727279	0.52834127281738	1
ENSG00000007129	90273	CEACAM21	Q3KPI0	X168.ENSG00000007129	0.650869696969697	0.0132659941288901	1
ENSG00000007168	5048	PAFAH1B1	P43034	X169.ENSG00000007168	-0.0339053030303026	0.761932663386615	1
ENSG00000007171	4843	NOS2	P35228	X170.ENSG00000007171	0.0625598484848485	0.0781615250942223	1
ENSG00000007174	1770	DNAH9	Q9NYC9	X171.ENSG00000007174	0.074275	0.620703518686401	1
ENSG00000007202	9703	KIAA0100	Q14667	X172.ENSG00000007202	-0.0264727272727272	0.668365545176532	1
ENSG00000007216	9058	SLC13A2	Q13183	X173.ENSG00000007216	0.0212	0.189783432657059	1
ENSG00000007237	8522	GAS7	O60861	X174.ENSG00000007237	0.211804545454545	0.5212146332496	1
