Ensembl.ID.supplied.by.Ensembl.	NCBI.Gene.ID.supplied.by.NCBI.	Approved.symbol	UniProt.ID.supplied.by.UniProt.	X0Gene	logFC	P.Value	adj.P.Val
ENSG00000196628	6925	TCF4	P15884	X16373.ENSG00000196628	-0.00980119047618984	0.973308144911132	1
ENSG00000196632	65267	WNK3	Q9BYP7	X16374.ENSG00000196632	-0.0588047619047617	0.4554747531016	0.891243722440545
ENSG00000196636	57001	SDHAF3	Q9NRP4	X16375.ENSG00000196636	0.416478571428571	0.293027631498309	0.891243722440545
ENSG00000196639	3269	HRH1	P35367	X16376.ENSG00000196639	0.072170238095238	0.704756135683835	0.960003206775836
ENSG00000196642	55684	RABL6	Q3YEC7	X16377.ENSG00000196642	0.0889190476190492	0.179366575261652	0.891243722440545
ENSG00000196646	7695	ZNF136	P52737	X16378.ENSG00000196646	-0.160261904761904	0.296633244303458	0.891243722440545
ENSG00000196652	23660	ZKSCAN5	Q9Y2L8	X16379.ENSG00000196652	-0.0331249999999998	0.764492421712401	0.97632625266821
ENSG00000196653	91392	ZNF502	Q8TBZ5	X16380.ENSG00000196653	-0.0334666666666666	0.899152143629868	1
ENSG00000196655	51399	TRAPPC4	Q9Y296	X16381.ENSG00000196655	0.0581619047619062	0.622712577788737	0.938968373688601
ENSG00000196659	150737	TTC30B	Q8N4P2	X16382.ENSG00000196659	-0.130678571428571	0.58096626889508	0.924023329524045
ENSG00000196660	55532	SLC30A10	Q6XR72	X16383.ENSG00000196660	0.0264309523809524	0.581036552721777	0.924023329524045
ENSG00000196663	9895	TECPR2	O15040	X16384.ENSG00000196663	0.706684523809524	0.019497723530418	0.891243722440545
ENSG00000196664	51284	TLR7	Q9NYK1	X16385.ENSG00000196664	0.466529761904761	0.108943700466542	0.891243722440545
ENSG00000196666	399888	FAM180B	Q6P0A1	X16386.ENSG00000196666	-0.11230119047619	0.512353402799375	0.89916071453176
ENSG00000196670	643836	ZFP62	Q8NB50	X16387.ENSG00000196670	0.446704761904762	0.148836397513152	0.891243722440545
ENSG00000196678	112479	ERI2	A8K979	X16388.ENSG00000196678	0.202839285714286	0.515036193081417	0.900198951422363
ENSG00000196683	54543	TOMM7	Q9P0U1	X16389.ENSG00000196683	-0.0131630952380945	0.940689347702096	1
ENSG00000196684	84941	HSH2D	Q96JZ2	X16390.ENSG00000196684	-0.172165476190475	0.451944865220876	0.891243722440545
ENSG00000196689	7442	TRPV1	Q8NER1	X16391.ENSG00000196689	0.275466666666667	0.360409273607081	0.891243722440545
ENSG00000196693	7582	ZNF33B	Q06732	X16392.ENSG00000196693	0.414152380952381	0.131103757578784	0.891243722440545
ENSG00000196700	57473	ZNF512B	Q96KM6	X16393.ENSG00000196700	-0.0428999999999985	0.76633939429445	0.977358209207033
ENSG00000196704	51321	AMZ2	Q86W34	X16394.ENSG00000196704	0.18167261904762	0.177401024048903	0.891243722440545
ENSG00000196705	170959	ZNF431	Q8TF32	X16395.ENSG00000196705	0.000392857142857861	0.99829354587818	1
ENSG00000196711	389658	ALKAL1	Q6UXT8	X16396.ENSG00000196711	-0.17505	0.100799805802423	0.891243722440545
ENSG00000196712	4763	NF1	P21359	X16397.ENSG00000196712	0.189302380952382	0.274228121257078	0.891243722440545
ENSG00000196715	154807	VKORC1L1	Q8N0U8	X16398.ENSG00000196715	0.510420238095238	0.145446382758553	0.891243722440545
ENSG00000196724	147686	ZNF418	Q8TF45	X16399.ENSG00000196724	-0.541796428571428	0.0506619315564868	0.891243722440545
ENSG00000196730	1612	DAPK1	P53355	X16400.ENSG00000196730	0.194303571428571	0.617203474104267	0.937388926368341
ENSG00000196734	353132	LCE1B	Q5T7P3	X16401.ENSG00000196734	0.0408583333333333	0.446050600922356	0.891243722440545
ENSG00000196735	3117	HLA-DQA1	P01909	X16402.ENSG00000196735	0.287176190476189	0.4793598575416	0.892286874059805
ENSG00000196739	85301	COL27A1	Q8IZC6	X16403.ENSG00000196739	0.197285714285714	0.324457402174737	0.891243722440545
ENSG00000196743	2760	GM2A	P17900	X16404.ENSG00000196743	0.285072619047619	0.402929878903381	0.891243722440545
ENSG00000196747	8329	HIST1H2AI	P0C0S8	X16405.ENSG00000196747	0.201204761904763	0.410972580292605	0.891243722440545
ENSG00000196748	389383	CLPSL2	Q6UWE3	X16406.ENSG00000196748	0	1	1
ENSG00000196754	6273	S100A2	P29034	X16407.ENSG00000196754	-0.0143797619047619	0.940135292135439	1
ENSG00000196757	90592	ZNF700	Q9H0M5	X16408.ENSG00000196757	0.207089285714286	0.197597196471729	0.891243722440545
ENSG00000196767	5456	POU3F4	P49335	X16409.ENSG00000196767	-3.09523809523796e-05	0.995868947219819	1
ENSG00000196772	284532	OR14A16	Q8NHC5	X16410.ENSG00000196772	0.0616666666666667	0.270059835019571	0.891243722440545
ENSG00000196776	961	CD47	Q08722	X16411.ENSG00000196776	0.0316726190476207	0.80518662756715	0.986979620188688
ENSG00000196778	390036	OR52K1	Q8NGK4	X16412.ENSG00000196778	0.0873285714285714	0.503866643104647	0.896708333689577
ENSG00000196781	7088	TLE1	Q04724	X16413.ENSG00000196781	0.238405952380952	0.483577808543129	0.892707395134308
ENSG00000196782	55534	MAML3	Q96JK9	X16414.ENSG00000196782	0.477669047619048	0.082567330131901	0.891243722440545
ENSG00000196787	8969	HIST1H2AG	P0C0S8	X16415.ENSG00000196787	0.13914880952381	0.654953527474366	0.946464354706903
ENSG00000196792	29966	STRN3	Q13033	X16416.ENSG00000196792	0.0801047619047622	0.737887244474695	0.968480110407932
ENSG00000196793	8187	ZNF239	Q16600	X16417.ENSG00000196793	0.181140476190476	0.288322135474776	0.891243722440545
ENSG00000196800	408187	SPINK14	Q6IE38	X16418.ENSG00000196800	0	1	1
ENSG00000196805	6701	SPRR2B	P35325	X16419.ENSG00000196805	0.0319916666666666	0.447344194409962	0.891243722440545
ENSG00000196811	1146	CHRNG	P07510	X16420.ENSG00000196811	-0.15370238095238	0.532001008036352	0.905518817532639
ENSG00000196812	80345	ZSCAN16	Q9H4T2	X16421.ENSG00000196812	-0.0215488095238091	0.912668484489586	1
ENSG00000196814	89853	MVB12B	Q9H7P6	X16422.ENSG00000196814	0.0473630952380959	0.788244718476236	0.983607440231
ENSG00000196821	64771	C6orf106	Q9H6K1	X16423.ENSG00000196821	-0.0444869047619044	0.581930161280114	0.924202404272509
ENSG00000196832	390439	OR11G2	Q8NGC1	X16425.ENSG00000196832	0.0540023809523809	0.36900746964231	0.891243722440545
ENSG00000196834	653269	POTEI	P0CG38	X16426.ENSG00000196834	0.0109059523809524	0.485761047019939	0.892707395134308
ENSG00000196839	100	ADA	P00813	X16427.ENSG00000196839	0.0621500000000013	0.777792236467566	0.981271453966169
ENSG00000196843	10865	ARID5A	Q03989	X16428.ENSG00000196843	-0.498964285714284	0.0836167258730443	0.891243722440545
ENSG00000196844	399967	PATE2	Q6UY27	X16429.ENSG00000196844	0.0101321428571428	0.913888345747575	1
ENSG00000196850	160760	PPTC7	Q8NI37	X16430.ENSG00000196850	0.00624761904761987	0.974248304380891	1
ENSG00000196859	390792	KRT39	Q6A163	X16431.ENSG00000196859	0	1	1
ENSG00000196860	387990	TOMM20L	Q6UXN7	X16432.ENSG00000196860	-0.0198821428571426	0.934023966398325	1
ENSG00000196862	285190	RGPD4	Q7Z3J3	X16433.ENSG00000196862	-0.0909452380952379	0.688462652441172	0.955868001336766
ENSG00000196865	374354	NHLRC2	Q8NBF2	X16434.ENSG00000196865	0.160429761904762	0.357726657465398	0.891243722440545
ENSG00000196866	3013	HIST1H2AD	P20671	X16435.ENSG00000196866	-0.0405440476190464	0.884846285556861	1
ENSG00000196867	140612	ZFP28	Q8NHY6	X16436.ENSG00000196867	-0.0166464285714281	0.951248324137738	1
ENSG00000196872	343990	KIAA1211L	Q6NV74	X16437.ENSG00000196872	0.203475	0.261784242293858	0.891243722440545
ENSG00000196873	445571	CBWD3	Q5JTY5	X16438.ENSG00000196873	0.0417154761904771	0.705094980273558	0.960095493073013
ENSG00000196876	6334	SCN8A	Q9UQD0	X16439.ENSG00000196876	0.333588095238095	0.292649172529108	0.891243722440545
ENSG00000196878	3914	LAMB3	Q13751	X16440.ENSG00000196878	-0.20137619047619	0.646355230147468	0.944814563328156
ENSG00000196890	128312	HIST3H2BB	Q8N257	X16441.ENSG00000196890	-0.0247833333333331	0.905961227907635	1
ENSG00000196900	389320	TEX43	Q6ZNM6	X16442.ENSG00000196900	0	1	1
ENSG00000196911	3841	KPNA5	O15131	X16443.ENSG00000196911	-0.0440380952380941	0.832016140188017	0.992890906347452
ENSG00000196912	57730	ANKRD36B	Q8N2N9	X16444.ENSG00000196912	0.0871452380952394	0.741610899887476	0.970522113062653
ENSG00000196914	23365	ARHGEF12	Q9NZN5	X16445.ENSG00000196914	0.353688095238095	0.199439874048598	0.891243722440545
ENSG00000196917	27198	HCAR1	Q9BXC0	X16446.ENSG00000196917	0.0430785714285714	0.331962866369061	0.891243722440545
ENSG00000196923	9260	PDLIM7	Q9NR12	X16447.ENSG00000196923	-0.227521428571427	0.653083975022452	0.945727090700746
ENSG00000196924	2316	FLNA	P21333	X16448.ENSG00000196924	0.0666833333333341	0.703198146774005	0.959628202802171
ENSG00000196932	219623	TMEM26	Q6ZUK4	X16449.ENSG00000196932	0.0587702380952381	0.192399678121644	0.891243722440545
ENSG00000196935	57522	SRGAP1	Q7Z6B7	X16450.ENSG00000196935	0.11082380952381	0.46189001929876	0.891243722440545
ENSG00000196937	10447	FAM3C	Q92520	X16451.ENSG00000196937	0.285191666666667	0.0493082530628132	0.891243722440545
ENSG00000196943	161424	NOP9	Q86U38	X16452.ENSG00000196943	0.497472619047618	0.000257782762816996	0.591127024801537
