Ensembl.ID.supplied.by.Ensembl.	NCBI.Gene.ID.supplied.by.NCBI.	Approved.symbol	UniProt.ID.supplied.by.UniProt.	X0Gene	logFC	P.Value	adj.P.Val
ENSG00000005812	26224	FBXL3	Q9UKT7	X107.ENSG00000005812	0.088798214285715	0.550334207062045	0.935221207489616
ENSG00000005844	3683	ITGAL	P20701	X108.ENSG00000005844	0.423369642857144	0.0879280393839672	0.885535541907807
ENSG00000005882	5164	PDK2	Q15119	X109.ENSG00000005882	0.100023214285715	0.687015796928826	0.966929524155972
ENSG00000005884	3675	ITGA3	P26006	X110.ENSG00000005884	0.140026785714285	0.766186877518051	0.986055572571564
ENSG00000005889	7543	ZFX	P17010	X111.ENSG00000005889	0.208733928571428	0.176775013122397	0.885535541907807
ENSG00000005893	3920	LAMP2	P13473	X112.ENSG00000005893	0.0586678571428566	0.759453887336841	0.98522246016506
ENSG00000005961	3674	ITGA2B	P08514	X113.ENSG00000005961	-0.283866071428571	0.516012805550982	0.926817380720088
ENSG00000005981	51666	ASB4	Q9Y574	X114.ENSG00000005981	0.059325	0.269050411433697	0.885535541907807
ENSG00000006007	51573	GDE1	Q9NZC3	X115.ENSG00000006007	0.0481464285714281	0.769292442377849	0.986168344552334
ENSG00000006015	55049	REX1BD	Q96EN9	X116.ENSG00000006015	0.229342857142857	0.289577433375005	0.885535541907807
ENSG00000006016	9244	CRLF1	O75462	X117.ENSG00000006016	0.0288982142857149	0.876463879851693	1
ENSG00000006025	114881	OSBPL7	Q9BZF2	X118.ENSG00000006025	0.261498214285715	0.0837218902454139	0.885535541907807
ENSG00000006042	26022	TMEM98	Q9Y2Y6	X119.ENSG00000006042	0.2244375	0.0675468837416622	0.885535541907807
ENSG00000006047	51087	YBX2	Q9Y2T7	X120.ENSG00000006047	-0.0455374999999999	0.734998908087675	0.978730908502139
ENSG00000006059	3883	KRT33A	O76009	X121.ENSG00000006059	0.016675	0.392228296387713	0.886135318677023
ENSG00000006062	9020	MAP3K14	Q99558	X122.ENSG00000006062	-0.0796946428571431	0.609110556915888	0.95046298891942
ENSG00000006071	6833	ABCC8	Q09428	X123.ENSG00000006071	0.191725	0.192030078613249	0.885535541907807
ENSG00000006116	10368	CACNG3	O60359	X124.ENSG00000006116	0.0596535714285714	0.198712842355666	0.885535541907807
ENSG00000006118	54972	TMEM132A	Q24JP5	X125.ENSG00000006118	-0.102375	0.779061984143962	0.988179737552635
ENSG00000006125	163	AP2B1	P63010	X126.ENSG00000006125	0.269001785714286	0.128296125669047	0.885535541907807
ENSG00000006128	6863	TAC1	P20366	X127.ENSG00000006128	0.175760714285714	0.192791109078487	0.885535541907807
ENSG00000006194	10127	ZNF263	O14978	X128.ENSG00000006194	-0.0718732142857139	0.693835508499642	0.969646911015405
ENSG00000006210	6376	CX3CL1	P78423	X129.ENSG00000006210	0.0423625	0.382291396281997	0.885535541907807
ENSG00000006282	64847	SPATA20	Q8TB22	X130.ENSG00000006282	0.0689071428571431	0.859448343741289	1
ENSG00000006283	8913	CACNA1G	O43497	X131.ENSG00000006283	0.170982142857143	0.236998453923714	0.885535541907807
ENSG00000006327	51330	TNFRSF12A	Q9NP84	X132.ENSG00000006327	0.350969642857142	0.641078719842233	0.958792753911358
ENSG00000006377	1750	DLX6	P56179	X133.ENSG00000006377	0.0670125	0.110516926163376	0.885535541907807
ENSG00000006432	4293	MAP3K9	P80192	X134.ENSG00000006432	-0.178732142857142	0.49328725140581	0.920548694950609
ENSG00000006451	5898	RALA	P11233	X135.ENSG00000006451	-0.144698214285715	0.569180288622834	0.940663587015953
ENSG00000006453	55971	BAIAP2L1	Q9UHR4	X136.ENSG00000006453	0.358869642857143	0.253187455925747	0.885535541907807
ENSG00000006459	80853	KDM7A	Q6ZMT4	X137.ENSG00000006459	0.127342857142858	0.414064006755596	0.891244693598781
ENSG00000006468	2115	ETV1	P50549	X138.ENSG00000006468	0.294426785714286	0.0731698753273968	0.885535541907807
ENSG00000006530	55750	AGK	Q53H12	X139.ENSG00000006530	0.104133928571429	0.480609910976064	0.915297793565874
ENSG00000006534	221	ALDH3B1	P43353	X140.ENSG00000006534	0.208346428571429	0.541054715399011	0.932710858815791
ENSG00000006555	55001	TTC22	Q5TAA0	X141.ENSG00000006555	0.146633928571429	0.649130513770485	0.959404309926615
ENSG00000006576	57157	PHTF2	Q8N3S3	X142.ENSG00000006576	0.0322964285714289	0.88959314945408	1
ENSG00000006606	10344	CCL26	Q9Y258	X143.ENSG00000006606	0.0902499999999999	0.345555426793744	0.885535541907807
ENSG00000006607	9855	FARP2	O94887	X144.ENSG00000006607	0.124494642857143	0.495931747554275	0.921630113335864
ENSG00000006611	10083	USH1C	Q9Y6N9	X145.ENSG00000006611	0.13215	0.159163221491749	0.885535541907807
ENSG00000006625	79017	GGCT	O75223	X146.ENSG00000006625	0.346641071428571	0.140148760102777	0.885535541907807
ENSG00000006634	10926	DBF4	Q9UBU7	X147.ENSG00000006634	0.0900214285714282	0.652845429151982	0.959929564711999
ENSG00000006638	6915	TBXA2R	P21731	X148.ENSG00000006638	0.148964285714286	0.588879923003547	0.94681129747988
ENSG00000006652	3475	IFRD1	O00458	X149.ENSG00000006652	-0.0546857142857144	0.858055756261229	1
ENSG00000006659	56891	LGALS14	Q8TCE9	X150.ENSG00000006659	0.0389589285714286	0.839726922474522	1
ENSG00000006695	1352	COX10	Q12887	X151.ENSG00000006695	0.208842857142857	0.292329424275811	0.885535541907807
ENSG00000006704	9569	GTF2IRD1	Q9UHL9	X152.ENSG00000006704	0.190908928571429	0.372654294382829	0.885535541907807
ENSG00000006712	54623	PAF1	Q8N7H5	X153.ENSG00000006712	-0.218305357142856	0.475391857858403	0.913440172886239
ENSG00000006715	27072	VPS41	P49754	X154.ENSG00000006715	0.183291071428571	0.411524929491446	0.891163387845155
ENSG00000006740	9912	ARHGAP44	Q17R89	X155.ENSG00000006740	0.117983928571429	0.380327670523809	0.885535541907807
ENSG00000006744	60528	ELAC2	Q9BQ52	X156.ENSG00000006744	0.117832142857143	0.469158443501165	0.910556805633353
ENSG00000006747	85477	SCIN	Q9Y6U3	X157.ENSG00000006747	0.144135714285714	0.141577425934152	0.885535541907807
ENSG00000006756	414	ARSD	P51689	X158.ENSG00000006756	0.667792857142857	0.146633501618534	0.885535541907807
ENSG00000006757	8228	PNPLA4	P41247	X159.ENSG00000006757	0.218582142857143	0.575161051562372	0.942624166248317
ENSG00000006788	8735	MYH13	Q9UKX3	X160.ENSG00000006788	0.0032875	0.713797994059315	0.975106390272307
ENSG00000006831	79602	ADIPOR2	Q86V24	X161.ENSG00000006831	-0.196155357142857	0.453381744719356	0.905922085322596
ENSG00000006837	51265	CDKL3	Q8IVW4	X162.ENSG00000006837	0.123073214285714	0.447587157972175	0.90358628008269
ENSG00000007001	151531	UPP2	O95045	X163.ENSG00000007001	0.118925	0.162367770374515	0.885535541907807
ENSG00000007038	10942	PRSS21	Q9Y6M0	X164.ENSG00000007038	0.615432142857143	0.224536877012849	0.885535541907807
ENSG00000007047	57787	MARK4	Q96L34	X165.ENSG00000007047	0.0514642857142866	0.765957720819014	0.986055572571564
ENSG00000007062	8842	PROM1	O43490	X166.ENSG00000007062	0.122298214285714	0.260761627538303	0.885535541907807
ENSG00000007080	115098	CCDC124	Q96CT7	X167.ENSG00000007080	0.243776785714286	0.161328345187944	0.885535541907807
ENSG00000007129	90273	CEACAM21	Q3KPI0	X168.ENSG00000007129	0.193775	0.479323252138545	0.91501268607555
ENSG00000007168	5048	PAFAH1B1	P43034	X169.ENSG00000007168	-0.00484464285714189	0.980903366670716	1
ENSG00000007171	4843	NOS2	P35228	X170.ENSG00000007171	0.118341071428571	0.0530409686754773	0.885535541907807
ENSG00000007174	1770	DNAH9	Q9NYC9	X171.ENSG00000007174	0.0871053571428571	0.523559848780078	0.928733317257849
ENSG00000007202	9703	KIAA0100	Q14667	X172.ENSG00000007202	0.2304125	0.0212259795771093	0.885535541907807
ENSG00000007216	9058	SLC13A2	Q13183	X173.ENSG00000007216	-0.000473214285714282	0.98921681574512	1
ENSG00000007237	8522	GAS7	O60861	X174.ENSG00000007237	0.216948214285714	0.52709703917111	0.929256993944976
ENSG00000007255	79090	TRAPPC6A	O75865	X175.ENSG00000007255	0.452846428571429	0.0617156659840045	0.885535541907807
ENSG00000007264	4145	MATK	P42679	X176.ENSG00000007264	0.532073214285715	0.0784860218872461	0.885535541907807
ENSG00000007306	1087	CEACAM7	Q14002	X177.ENSG00000007306	0.000987499999999992	0.975814074792614	1
ENSG00000007312	974	CD79B	P40259	X178.ENSG00000007312	-0.0895089285714285	0.837214128735262	0.999904445222426
ENSG00000007314	6329	SCN4A	P35499	X179.ENSG00000007314	0.000376785714285724	0.998590704201221	1
ENSG00000007341	54879	ST7L	Q8TDW4	X180.ENSG00000007341	0.224716071428572	0.226943372756753	0.885535541907807
ENSG00000007350	8277	TKTL1	P51854	X181.ENSG00000007350	-0.343289285714286	0.404621449107678	0.889155344431281
ENSG00000007372	5080	PAX6	P26367	X182.ENSG00000007372	0.460453571428572	0.0662400494410477	0.885535541907807
ENSG00000007376	113000	RPUSD1	Q9UJJ7	X183.ENSG00000007376	0.132051785714286	0.495212899761247	0.921607260527416
ENSG00000007384	64285	RHBDF1	Q96CC6	X184.ENSG00000007384	-0.125957142857143	0.632209962149917	0.957876645691137
ENSG00000007392	55692	LUC7L	Q9NQ29	X185.ENSG00000007392	0.240546428571429	0.0598998480717242	0.885535541907807
ENSG00000007402	9254	CACNA2D2	Q9NY47	X186.ENSG00000007402	0.0206178571428571	0.951511644050659	1
ENSG00000007516	8938	BAIAP3	O94812	X187.ENSG00000007516	0.466142857142857	0.207654772561588	0.885535541907807
ENSG00000007520	115939	TSR3	Q9UJK0	X188.ENSG00000007520	0.0488857142857147	0.737319860082532	0.979700812401162
ENSG00000007541	9091	PIGQ	Q9BRB3	X189.ENSG00000007541	0.294573214285715	0.136450693783203	0.885535541907807
ENSG00000007545	57585	CRAMP1	Q96RY5	X190.ENSG00000007545	-0.114639285714286	0.511295975667602	0.925682534916391
ENSG00000007866	7005	TEAD3	Q99594	X191.ENSG00000007866	0.120005357142857	0.607118751184385	0.949736737012729
ENSG00000007908	6401	SELE	P16581	X192.ENSG00000007908	0.128005357142857	0.183123219459042	0.885535541907807
ENSG00000007923	55735	DNAJC11	Q9NVH1	X193.ENSG00000007923	0.132866071428572	0.56089664684437	0.938901627337582
ENSG00000007933	2328	FMO3	P31513	X194.ENSG00000007933	0.163616071428571	0.189787889818748	0.885535541907807
ENSG00000007944	29116	MYLIP	Q8WY64	X195.ENSG00000007944	-0.0938910714285718	0.771951239654503	0.98652285693671
ENSG00000007952	27035	NOX1	Q9Y5S8	X196.ENSG00000007952	-0.0271232142857143	0.820048672151837	0.995457418110621
ENSG00000007968	1870	E2F2	Q14209	X197.ENSG00000007968	0.0793857142857138	0.845404625182966	1
ENSG00000008018	5689	PSMB1	P20618	X198.ENSG00000008018	-0.0113053571428566	0.910498680730803	1
ENSG00000008056	6853	SYN1	P17600	X199.ENSG00000008056	-0.0256142857142857	0.916464691663781	1
ENSG00000008083	3720	JARID2	Q92833	X200.ENSG00000008083	-0.0271892857142858	0.940659442852449	1
ENSG00000008086	6792	CDKL5	O76039	X201.ENSG00000008086	-0.114860714285714	0.751705903251979	0.9839037624199
ENSG00000008118	57172	CAMK1G	Q96NX5	X202.ENSG00000008118	-0.3436875	0.10979193750916	0.885535541907807
