Ensembl.ID.supplied.by.Ensembl.	NCBI.Gene.ID.supplied.by.NCBI.	Approved.symbol	UniProt.ID.supplied.by.UniProt.	X0Gene	logFC	P.Value	adj.P.Val
ENSG00000205476	317762	CCDC85C	A6NKD9	X17462.ENSG00000205476	0.00432857142857125	0.978364073369854	1
ENSG00000205495	119679	OR52J3	Q8NH60	X17463.ENSG00000205495	0	1	1
ENSG00000205496	401667	OR51A2	Q8NGJ7	X17464.ENSG00000205496	0	1	1
ENSG00000205497	401666	OR51A4	Q8NGJ6	X17465.ENSG00000205497	0	1	1
ENSG00000205502	388125	C2CD4B	A6NLJ0	X17466.ENSG00000205502	-0.172523809523809	0.337392177244979	0.942432667788342
ENSG00000205517	57139	RGL3	Q3MIN7	X17467.ENSG00000205517	-0.203704761904762	0.456772461282866	0.962444532099338
ENSG00000205531	4676	NAP1L4	Q99733	X17468.ENSG00000205531	0.030816666666667	0.880438667091565	1
ENSG00000205542	7114	TMSB4X	P62328	X17469.ENSG00000205542	0.170726190476191	0.504041417469321	0.97410448650525
ENSG00000205544	254863	TMEM256	Q8N2U0	X17470.ENSG00000205544	0.202233333333334	0.268421435419818	0.942432667788342
ENSG00000205549	100129385	C9orf92	A6NGG3	X17471.ENSG00000205549	0	1	1
ENSG00000205560	1375	CPT1B	Q92523	X17472.ENSG00000205560	0.20035238095238	0.476714231060467	0.965722743024608
ENSG00000205571	6607	SMN2	Q16637	X17473.ENSG00000205571	0.0487285714285713	0.807277590077429	1
ENSG00000205572	728492	SERF1B	O75920	X17474.ENSG00000205572	0.20835	0.417409611143677	0.952194137210648
ENSG00000205581	3150	HMGN1	P05114	X17475.ENSG00000205581	-0.228323809523809	0.115685346276029	0.942432667788342
ENSG00000205593	414918	DENND6B	Q8NEG7	X17476.ENSG00000205593	0.453269047619048	0.15935728096409	0.942432667788342
ENSG00000205609	728689	EIF3CL	B5ME19	X17477.ENSG00000205609	0.233454761904761	0.0988856227468765	0.942432667788342
